441.6;291.2666667;111.3333333;330.8666667;150.8333333;39.55;0.02357;1.527028644;0.003805323;1.520489939;0.016139316
467.8;291.5;111.5666667;330.8333333;150.8333333;39.3;0.02357;1.524207218;0.003815129;1.517708206;0.016049198
480;330.8666667;150.8666667;291.6333333;111.7;39.2;0.02357;1.523076615;0.003819047;1.516593489;0.016013147
508.6;291.6333333;111.6666667;330.6666667;150.6666667;39.01666667;0.02357;1.521000832;0.003826221;1.514546843;0.015947049
643.8;330.7333333;150.7;292.2333333;112.3;38.45;0.02357;1.514560184;0.003848334;1.508196359;0.015742718
